# Renewables.ninja Wind power (Point API) - 55.680, 12.570 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Paris, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Paris"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""55.68"""," ""lon"": ""12.57"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""500000"""," ""height"": ""100"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_kW,electricity_MW,capacity_factor,,,,,,,,,
27/11/2019 03.00,27/11/2019 04.00,237977.242,237.977242,0.475954484,,,,,,,,,
27/11/2019 04.00,27/11/2019 05.00,254040.984,254.040984,0.508081968,,,,,,,,,
27/11/2019 05.00,27/11/2019 06.00,252775.763,252.775763,0.505551526,,,,,,,,,
27/11/2019 06.00,27/11/2019 07.00,255158.355,255.158355,0.51031671,,,,,,,,,
27/11/2019 07.00,27/11/2019 08.00,272557.683,272.557683,0.545115366,,,,,,,,,
27/11/2019 08.00,27/11/2019 09.00,277177.565,277.177565,0.55435513,,,,,,,,,
27/11/2019 09.00,27/11/2019 10.00,261308.925,261.308925,0.52261785,,,,,,,,,
27/11/2019 10.00,27/11/2019 11.00,258547.796,258.547796,0.517095592,,,,,,,,,
27/11/2019 11.00,27/11/2019 12.00,263299.62,263.29962,0.52659924,,,,,,,,,
27/11/2019 12.00,27/11/2019 13.00,278220.761,278.220761,0.556441522,,,,,,,,,
27/11/2019 13.00,27/11/2019 14.00,299320.565,299.320565,0.59864113,,,,,,,,,
27/11/2019 14.00,27/11/2019 15.00,326242.669,326.242669,0.652485338,,,,,,,,,
27/11/2019 15.00,27/11/2019 16.00,344355.371,344.355371,0.688710742,,,,,,,,,
27/11/2019 16.00,27/11/2019 17.00,350505.007,350.505007,0.701010014,,,,,,,,,
27/11/2019 17.00,27/11/2019 18.00,341648.416,341.648416,0.683296832,,,,,,,,,
27/11/2019 18.00,27/11/2019 19.00,339284.47,339.28447,0.67856894,,,,,,,,,
27/11/2019 19.00,27/11/2019 20.00,332899.377,332.899377,0.665798754,,,,,,,,,
27/11/2019 20.00,27/11/2019 21.00,318190.467,318.190467,0.636380934,,,,,,,,,
27/11/2019 21.00,27/11/2019 22.00,302207.467,302.207467,0.604414934,,,,,,,,,
27/11/2019 22.00,27/11/2019 23.00,293645.466,293.645466,0.587290932,,,,,,,,,
27/11/2019 23.00,28/11/2019 00.00,282895.87,282.89587,0.56579174,,,,,,,,,
28/11/2019 00.00,28/11/2019 01.00,269866.309,269.866309,0.539732618,,,,,,,,,
28/11/2019 01.00,28/11/2019 02.00,265563.889,265.563889,0.531127778,,,,,,,,,
28/11/2019 02.00,28/11/2019 03.00,274228.108,274.228108,0.548456216,,,,,,,,,
28/11/2019 03.00,28/11/2019 04.00,290404.979,290.404979,0.580809958,,,,,,,,,
28/11/2019 04.00,28/11/2019 05.00,322271.866,322.271866,0.644543732,,,,,,,,,
28/11/2019 05.00,28/11/2019 06.00,369579.457,369.579457,0.739158914,,,,,,,,,
28/11/2019 06.00,28/11/2019 07.00,380509.676,380.509676,0.761019352,,,,,,,,,
28/11/2019 07.00,28/11/2019 08.00,394088.757,394.088757,0.788177514,,,,,,,,,
28/11/2019 08.00,28/11/2019 09.00,366259.725,366.259725,0.73251945,,,,,,,,,
28/11/2019 09.00,28/11/2019 10.00,367241.736,367.241736,0.734483472,,,,,,,,,
28/11/2019 10.00,28/11/2019 11.00,368368.333,368.368333,0.736736666,,,,,,,,,
28/11/2019 11.00,28/11/2019 12.00,382048.277,382.048277,0.764096554,,,,,,,,,
28/11/2019 12.00,28/11/2019 13.00,388745.892,388.745892,0.777491784,,,,,,,,,
28/11/2019 13.00,28/11/2019 14.00,368511.835,368.511835,0.73702367,,,,,,,,,
28/11/2019 14.00,28/11/2019 15.00,336631.669,336.631669,0.673263338,,,,,,,,,
28/11/2019 15.00,28/11/2019 16.00,303699.922,303.699922,0.607399844,,,,,,,,,
28/11/2019 16.00,28/11/2019 17.00,252312.524,252.312524,0.504625048,,,,,,,,,
28/11/2019 17.00,28/11/2019 18.00,209791.492,209.791492,0.419582984,,,,,,,,,
28/11/2019 18.00,28/11/2019 19.00,195027.238,195.027238,0.390054476,,,,,,,,,
28/11/2019 19.00,28/11/2019 20.00,224768.885,224.768885,0.44953777,,,,,,,,,
28/11/2019 20.00,28/11/2019 21.00,286877.173,286.877173,0.573754346,,,,,,,,,
28/11/2019 21.00,28/11/2019 22.00,332146.802,332.146802,0.664293604,,,,,,,,,
28/11/2019 22.00,28/11/2019 23.00,361070.425,361.070425,0.72214085,,,,,,,,,
28/11/2019 23.00,29/11/2019 00.00,366387.503,366.387503,0.732775006,,,,,,,,,
29/11/2019 00.00,29/11/2019 01.00,369403.809,369.403809,0.738807618,,,,,,,,,
29/11/2019 01.00,29/11/2019 02.00,372934.07,372.93407,0.74586814,,,,,,,,,
29/11/2019 02.00,29/11/2019 03.00,378626.411,378.626411,0.757252822,,,,,,,,,
29/11/2019 03.00,29/11/2019 04.00,399278.001,399.278001,0.798556002,,,,,,,,,
29/11/2019 04.00,29/11/2019 05.00,410209.34,410.20934,0.82041868,,,,,,,,,
29/11/2019 05.00,29/11/2019 06.00,419450.447,419.450447,0.838900894,,,,,,,,,
29/11/2019 06.00,29/11/2019 07.00,441438.877,441.438877,0.882877754,,,,,,,,,
29/11/2019 07.00,29/11/2019 08.00,469781.766,469.781766,0.939563532,,,,,,,,,
29/11/2019 08.00,29/11/2019 09.00,487867.73,487.86773,0.97573546,,,,,,,,,
29/11/2019 09.00,29/11/2019 10.00,492991.387,492.991387,0.985982774,,,,,,,,,
29/11/2019 10.00,29/11/2019 11.00,492758.771,492.758771,0.985517542,,,,,,,,,
29/11/2019 11.00,29/11/2019 12.00,489983.601,489.983601,0.979967202,,,,,,,,,
29/11/2019 12.00,29/11/2019 13.00,484967.159,484.967159,0.969934318,,,,,,,,,
29/11/2019 13.00,29/11/2019 14.00,479349.855,479.349855,0.95869971,,,,,,,,,
29/11/2019 14.00,29/11/2019 15.00,470997.122,470.997122,0.941994244,,,,,,,,,
29/11/2019 15.00,29/11/2019 16.00,458656.945,458.656945,0.91731389,,,,,,,,,
29/11/2019 16.00,29/11/2019 17.00,441862.864,441.862864,0.883725728,,,,,,,,,
29/11/2019 17.00,29/11/2019 18.00,421881.462,421.881462,0.843762924,,,,,,,,,
29/11/2019 18.00,29/11/2019 19.00,404182.63,404.18263,0.80836526,,,,,,,,,
29/11/2019 19.00,29/11/2019 20.00,382879.512,382.879512,0.765759024,,,,,,,,,
29/11/2019 20.00,29/11/2019 21.00,365190.973,365.190973,0.730381946,,,,,,,,,
29/11/2019 21.00,29/11/2019 22.00,347384.865,347.384865,0.69476973,,,,,,,,,
29/11/2019 22.00,29/11/2019 23.00,324653.173,324.653173,0.649306346,,,,,,,,,
29/11/2019 23.00,30/11/2019 00.00,303143.781,303.143781,0.606287562,,,,,,,,,
30/11/2019 00.00,30/11/2019 01.00,282895.283,282.895283,0.565790566,,,,,,,,,
30/11/2019 01.00,30/11/2019 02.00,269120.378,269.120378,0.538240756,,,,,,,,,
30/11/2019 02.00,30/11/2019 03.00,264090.034,264.090034,0.528180068,,,,,,,,,
30/11/2019 03.00,30/11/2019 04.00,262482.76,262.48276,0.52496552,,,,,,,,,
30/11/2019 04.00,30/11/2019 05.00,262209.324,262.209324,0.524418648,,,,,,,,,
30/11/2019 05.00,30/11/2019 06.00,262288.282,262.288282,0.524576564,,,,,,,,,
30/11/2019 06.00,30/11/2019 07.00,260360.768,260.360768,0.520721536,,,,,,,,,
30/11/2019 07.00,30/11/2019 08.00,255160.23,255.16023,0.51032046,,,,,,,,,
30/11/2019 08.00,30/11/2019 09.00,244170.92,244.17092,0.48834184,,,,,,,,,
30/11/2019 09.00,30/11/2019 10.00,222134.147,222.134147,0.444268294,,,,,,,,,
30/11/2019 10.00,30/11/2019 11.00,203314.955,203.314955,0.40662991,,,,,,,,,
30/11/2019 11.00,30/11/2019 12.00,212517.566,212.517566,0.425035132,,,,,,,,,
30/11/2019 12.00,30/11/2019 13.00,216440.708,216.440708,0.432881416,,,,,,,,,
30/11/2019 13.00,30/11/2019 14.00,220479.426,220.479426,0.440958852,,,,,,,,,
30/11/2019 14.00,30/11/2019 15.00,217240.966,217.240966,0.434481932,,,,,,,,,
30/11/2019 15.00,30/11/2019 16.00,206371.08,206.37108,0.41274216,,,,,,,,,
30/11/2019 16.00,30/11/2019 17.00,194159.35,194.15935,0.3883187,,,,,,,,,
30/11/2019 17.00,30/11/2019 18.00,182545.055,182.545055,0.36509011,,,,,,,,,
30/11/2019 18.00,30/11/2019 19.00,170320.749,170.320749,0.340641498,,,,,,,,,
30/11/2019 19.00,30/11/2019 20.00,155837.159,155.837159,0.311674318,,,,,,,,,
30/11/2019 20.00,30/11/2019 21.00,142340.804,142.340804,0.284681608,,,,,,,,,
30/11/2019 21.00,30/11/2019 22.00,126453.519,126.453519,0.252907038,,,,,,,,,
30/11/2019 22.00,30/11/2019 23.00,115995.127,115.995127,0.231990254,,,,,,,,,
30/11/2019 23.00,01/12/2019 00.00,122641.565,122.641565,0.24528313,,,,,,,,,
01/12/2019 00.00,01/12/2019 01.00,144449.731,144.449731,0.288899462,,,,,,,,,
01/12/2019 01.00,01/12/2019 02.00,168665.881,168.665881,0.337331762,,,,,,,,,
01/12/2019 02.00,01/12/2019 03.00,190696.8,190.6968,0.3813936,,,,,,,,,
01/12/2019 03.00,01/12/2019 04.00,200653.581,200.653581,0.401307162,,,,,,,,,
01/12/2019 04.00,01/12/2019 05.00,203654.95,203.65495,0.4073099,,,,,,,,,
01/12/2019 05.00,01/12/2019 06.00,206373.441,206.373441,0.412746882,,,,,,,,,
01/12/2019 06.00,01/12/2019 07.00,218556.328,218.556328,0.437112656,,,,,,,,,
01/12/2019 07.00,01/12/2019 08.00,238995.713,238.995713,0.477991426,,,,,,,,,
01/12/2019 08.00,01/12/2019 09.00,252506.028,252.506028,0.505012056,,,,,,,,,
01/12/2019 09.00,01/12/2019 10.00,251897.266,251.897266,0.503794532,,,,,,,,,
01/12/2019 10.00,01/12/2019 11.00,248864.269,248.864269,0.497728538,,,,,,,,,
01/12/2019 11.00,01/12/2019 12.00,246922.625,246.922625,0.49384525,,,,,,,,,
01/12/2019 12.00,01/12/2019 13.00,256528.857,256.528857,0.513057714,,,,,,,,,
01/12/2019 13.00,01/12/2019 14.00,290110.504,290.110504,0.580221008,,,,,,,,,
01/12/2019 14.00,01/12/2019 15.00,319891.223,319.891223,0.639782446,,,,,,,,,
01/12/2019 15.00,01/12/2019 16.00,327315.927,327.315927,0.654631854,,,,,,,,,
01/12/2019 16.00,01/12/2019 17.00,326377.593,326.377593,0.652755186,,,,,,,,,
01/12/2019 17.00,01/12/2019 18.00,327276.412,327.276412,0.654552824,,,,,,,,,
01/12/2019 18.00,01/12/2019 19.00,328908.768,328.908768,0.657817536,,,,,,,,,
01/12/2019 19.00,01/12/2019 20.00,328434.137,328.434137,0.656868274,,,,,,,,,
01/12/2019 20.00,01/12/2019 21.00,329127.486,329.127486,0.658254972,,,,,,,,,
01/12/2019 21.00,01/12/2019 22.00,328553.166,328.553166,0.657106332,,,,,,,,,
01/12/2019 22.00,01/12/2019 23.00,328321.418,328.321418,0.656642836,,,,,,,,,
01/12/2019 23.00,02/12/2019 00.00,320926.612,320.926612,0.641853224,,,,,,,,,
02/12/2019 00.00,02/12/2019 01.00,334653.929,334.653929,0.669307858,,,,,,,,,
02/12/2019 01.00,02/12/2019 02.00,327865.783,327.865783,0.655731566,,,,,,,,,
02/12/2019 02.00,02/12/2019 03.00,328816.834,328.816834,0.657633668,,,,,,,,,
02/12/2019 03.00,02/12/2019 04.00,315224.152,315.224152,0.630448304,,,,,,,,,
02/12/2019 04.00,02/12/2019 05.00,313120.408,313.120408,0.626240816,,,,,,,,,
02/12/2019 05.00,02/12/2019 06.00,338817.875,338.817875,0.67763575,,,,,,,,,
02/12/2019 06.00,02/12/2019 07.00,355149.436,355.149436,0.710298872,,,,,,,,,
02/12/2019 07.00,02/12/2019 08.00,342977.399,342.977399,0.685954798,,,,,,,,,
02/12/2019 08.00,02/12/2019 09.00,341094.966,341.094966,0.682189932,,,,,,,,,
02/12/2019 09.00,02/12/2019 10.00,327516.717,327.516717,0.655033434,,,,,,,,,
02/12/2019 10.00,02/12/2019 11.00,327874.186,327.874186,0.655748372,,,,,,,,,
02/12/2019 11.00,02/12/2019 12.00,324530.627,324.530627,0.649061254,,,,,,,,,
02/12/2019 12.00,02/12/2019 13.00,316998.61,316.99861,0.63399722,,,,,,,,,
02/12/2019 13.00,02/12/2019 14.00,307295.601,307.295601,0.614591202,,,,,,,,,
02/12/2019 14.00,02/12/2019 15.00,303492.773,303.492773,0.606985546,,,,,,,,,
02/12/2019 15.00,02/12/2019 16.00,307051.872,307.051872,0.614103744,,,,,,,,,
02/12/2019 16.00,02/12/2019 17.00,294764.338,294.764338,0.589528676,,,,,,,,,
02/12/2019 17.00,02/12/2019 18.00,258626.668,258.626668,0.517253336,,,,,,,,,
02/12/2019 18.00,02/12/2019 19.00,212669.275,212.669275,0.42533855,,,,,,,,,
02/12/2019 19.00,02/12/2019 20.00,165793.782,165.793782,0.331587564,,,,,,,,,
02/12/2019 20.00,02/12/2019 21.00,133661.699,133.661699,0.267323398,,,,,,,,,
02/12/2019 21.00,02/12/2019 22.00,131882.137,131.882137,0.263764274,,,,,,,,,
02/12/2019 22.00,02/12/2019 23.00,121489.814,121.489814,0.242979628,,,,,,,,,
02/12/2019 23.00,03/12/2019 00.00,109582.184,109.582184,0.219164368,,,,,,,,,
03/12/2019 00.00,03/12/2019 01.00,107057.622,107.057622,0.214115244,,,,,,,,,
03/12/2019 01.00,03/12/2019 02.00,129231.464,129.231464,0.258462928,,,,,,,,,
03/12/2019 02.00,03/12/2019 03.00,153262.745,153.262745,0.30652549,,,,,,,,,
03/12/2019 03.00,03/12/2019 04.00,152484.025,152.484025,0.30496805,,,,,,,,,
03/12/2019 04.00,03/12/2019 05.00,156544.228,156.544228,0.313088456,,,,,,,,,
03/12/2019 05.00,03/12/2019 06.00,170331.292,170.331292,0.340662584,,,,,,,,,
03/12/2019 06.00,03/12/2019 07.00,202555.853,202.555853,0.405111706,,,,,,,,,
03/12/2019 07.00,03/12/2019 08.00,231897.221,231.897221,0.463794442,,,,,,,,,
03/12/2019 08.00,03/12/2019 09.00,256531.412,256.531412,0.513062824,,,,,,,,,
03/12/2019 09.00,03/12/2019 10.00,255157.48,255.15748,0.51031496,,,,,,,,,
03/12/2019 10.00,03/12/2019 11.00,263982.318,263.982318,0.527964636,,,,,,,,,
03/12/2019 11.00,03/12/2019 12.00,321155.484,321.155484,0.642310968,,,,,,,,,
03/12/2019 12.00,03/12/2019 13.00,358929.733,358.929733,0.717859466,,,,,,,,,
03/12/2019 13.00,03/12/2019 14.00,378105.836,378.105836,0.756211672,,,,,,,,,
03/12/2019 14.00,03/12/2019 15.00,399999.512,399.999512,0.799999024,,,,,,,,,
03/12/2019 15.00,03/12/2019 16.00,447970.695,447.970695,0.89594139,,,,,,,,,
03/12/2019 16.00,03/12/2019 17.00,463906.186,463.906186,0.927812372,,,,,,,,,
03/12/2019 17.00,03/12/2019 18.00,456368.321,456.368321,0.912736642,,,,,,,,,
03/12/2019 18.00,03/12/2019 19.00,443291.362,443.291362,0.886582724,,,,,,,,,
03/12/2019 19.00,03/12/2019 20.00,439603.263,439.603263,0.879206526,,,,,,,,,
03/12/2019 20.00,03/12/2019 21.00,435357.048,435.357048,0.870714096,,,,,,,,,
03/12/2019 21.00,03/12/2019 22.00,430121.167,430.121167,0.860242334,,,,,,,,,
03/12/2019 22.00,03/12/2019 23.00,423174.565,423.174565,0.84634913,,,,,,,,,
03/12/2019 23.00,04/12/2019 00.00,417350.586,417.350586,0.834701172,,,,,,,,,
04/12/2019 00.00,04/12/2019 01.00,405018.399,405.018399,0.810036798,,,,,,,,,
04/12/2019 01.00,04/12/2019 02.00,397420.029,397.420029,0.794840058,,,,,,,,,
04/12/2019 02.00,04/12/2019 03.00,389206.717,389.206717,0.778413434,,,,,,,,,
04/12/2019 03.00,04/12/2019 04.00,385962.637,385.962637,0.771925274,,,,,,,,,
04/12/2019 04.00,04/12/2019 05.00,375269.569,375.269569,0.750539138,,,,,,,,,
04/12/2019 05.00,04/12/2019 06.00,360711.527,360.711527,0.721423054,,,,,,,,,
04/12/2019 06.00,04/12/2019 07.00,346735.207,346.735207,0.693470414,,,,,,,,,
04/12/2019 07.00,04/12/2019 08.00,337057.648,337.057648,0.674115296,,,,,,,,,
04/12/2019 08.00,04/12/2019 09.00,320802.591,320.802591,0.641605182,,,,,,,,,
04/12/2019 09.00,04/12/2019 10.00,303615.925,303.615925,0.60723185,,,,,,,,,
04/12/2019 10.00,04/12/2019 11.00,291491.593,291.491593,0.582983186,,,,,,,,,
04/12/2019 11.00,04/12/2019 12.00,292804.816,292.804816,0.585609632,,,,,,,,,
04/12/2019 12.00,04/12/2019 13.00,297810.189,297.810189,0.595620378,,,,,,,,,
04/12/2019 13.00,04/12/2019 14.00,307659.468,307.659468,0.615318936,,,,,,,,,
04/12/2019 14.00,04/12/2019 15.00,319328.807,319.328807,0.638657614,,,,,,,,,
04/12/2019 15.00,04/12/2019 16.00,323605.906,323.605906,0.647211812,,,,,,,,,
04/12/2019 16.00,04/12/2019 17.00,307900.307,307.900307,0.615800614,,,,,,,,,
04/12/2019 17.00,04/12/2019 18.00,307670.493,307.670493,0.615340986,,,,,,,,,
04/12/2019 18.00,04/12/2019 19.00,311291.913,311.291913,0.622583826,,,,,,,,,
04/12/2019 19.00,04/12/2019 20.00,316091.741,316.091741,0.632183482,,,,,,,,,
04/12/2019 20.00,04/12/2019 21.00,310713.988,310.713988,0.621427976,,,,,,,,,
04/12/2019 21.00,04/12/2019 22.00,307809.325,307.809325,0.61561865,,,,,,,,,
04/12/2019 22.00,04/12/2019 23.00,325488.617,325.488617,0.650977234,,,,,,,,,
04/12/2019 23.00,05/12/2019 00.00,333170.883,333.170883,0.666341766,,,,,,,,,
05/12/2019 00.00,05/12/2019 01.00,322866.205,322.866205,0.64573241,,,,,,,,,
05/12/2019 01.00,05/12/2019 02.00,328291.532,328.291532,0.656583064,,,,,,,,,
05/12/2019 02.00,05/12/2019 03.00,308937.833,308.937833,0.617875666,,,,,,,,,
05/12/2019 03.00,05/12/2019 04.00,312044.623,312.044623,0.624089246,,,,,,,,,
05/12/2019 04.00,05/12/2019 05.00,326711.488,326.711488,0.653422976,,,,,,,,,
05/12/2019 05.00,05/12/2019 06.00,342724.919,342.724919,0.685449838,,,,,,,,,
05/12/2019 06.00,05/12/2019 07.00,353884.159,353.884159,0.707768318,,,,,,,,,
05/12/2019 07.00,05/12/2019 08.00,366811.59,366.81159,0.73362318,,,,,,,,,
05/12/2019 08.00,05/12/2019 09.00,376161.057,376.161057,0.752322114,,,,,,,,,
05/12/2019 09.00,05/12/2019 10.00,403210.208,403.210208,0.806420416,,,,,,,,,
05/12/2019 10.00,05/12/2019 11.00,416723.41,416.72341,0.83344682,,,,,,,,,
05/12/2019 11.00,05/12/2019 12.00,421789.828,421.789828,0.843579656,,,,,,,,,
05/12/2019 12.00,05/12/2019 13.00,420636.329,420.636329,0.841272658,,,,,,,,,
05/12/2019 13.00,05/12/2019 14.00,421151.395,421.151395,0.84230279,,,,,,,,,
05/12/2019 14.00,05/12/2019 15.00,427881.902,427.881902,0.855763804,,,,,,,,,
05/12/2019 15.00,05/12/2019 16.00,437041.434,437.041434,0.874082868,,,,,,,,,
05/12/2019 16.00,05/12/2019 17.00,446338.323,446.338323,0.892676646,,,,,,,,,
05/12/2019 17.00,05/12/2019 18.00,455405.788,455.405788,0.910811576,,,,,,,,,
05/12/2019 18.00,05/12/2019 19.00,458354.988,458.354988,0.916709976,,,,,,,,,
05/12/2019 19.00,05/12/2019 20.00,466701.959,466.701959,0.933403918,,,,,,,,,
05/12/2019 20.00,05/12/2019 21.00,476597.097,476.597097,0.953194194,,,,,,,,,
05/12/2019 21.00,05/12/2019 22.00,484303.462,484.303462,0.968606924,,,,,,,,,
05/12/2019 22.00,05/12/2019 23.00,490466.821,490.466821,0.980933642,,,,,,,,,
05/12/2019 23.00,06/12/2019 00.00,493433.872,493.433872,0.986867744,,,,,,,,,
06/12/2019 00.00,06/12/2019 01.00,495030.648,495.030648,0.990061296,,,,,,,,,
06/12/2019 01.00,06/12/2019 02.00,495668.372,495.668372,0.991336744,,,,,,,,,
06/12/2019 02.00,06/12/2019 03.00,495527.261,495.527261,0.991054522,,,,,,,,,
06/12/2019 03.00,06/12/2019 04.00,495217.43,495.21743,0.99043486,,,,,,,,,
06/12/2019 04.00,06/12/2019 05.00,495452.083,495.452083,0.990904166,,,,,,,,,
06/12/2019 05.00,06/12/2019 06.00,495576.766,495.576766,0.991153532,,,,,,,,,
06/12/2019 06.00,06/12/2019 07.00,493159.421,493.159421,0.986318842,,,,,,,,,
06/12/2019 07.00,06/12/2019 08.00,489244.716,489.244716,0.978489432,,,,,,,,,
06/12/2019 08.00,06/12/2019 09.00,485545.482,485.545482,0.971090964,,,,,,,,,
06/12/2019 09.00,06/12/2019 10.00,482408.699,482.408699,0.964817398,,,,,,,,,
06/12/2019 10.00,06/12/2019 11.00,475305.183,475.305183,0.950610366,,,,,,,,,
06/12/2019 11.00,06/12/2019 12.00,467417.75,467.41775,0.9348355,,,,,,,,,
06/12/2019 12.00,06/12/2019 13.00,461511.614,461.511614,0.923023228,,,,,,,,,
06/12/2019 13.00,06/12/2019 14.00,453920.627,453.920627,0.907841254,,,,,,,,,
06/12/2019 14.00,06/12/2019 15.00,448006.837,448.006837,0.896013674,,,,,,,,,
06/12/2019 15.00,06/12/2019 16.00,443570.825,443.570825,0.88714165,,,,,,,,,
06/12/2019 16.00,06/12/2019 17.00,436098.935,436.098935,0.87219787,,,,,,,,,
06/12/2019 17.00,06/12/2019 18.00,437324.849,437.324849,0.874649698,,,,,,,,,
06/12/2019 18.00,06/12/2019 19.00,446803.601,446.803601,0.893607202,,,,,,,,,
06/12/2019 19.00,06/12/2019 20.00,454844.274,454.844274,0.909688548,,,,,,,,,
06/12/2019 20.00,06/12/2019 21.00,459231.266,459.231266,0.918462532,,,,,,,,,
06/12/2019 21.00,06/12/2019 22.00,460728.962,460.728962,0.921457924,,,,,,,,,
06/12/2019 22.00,06/12/2019 23.00,460441.837,460.441837,0.920883674,,,,,,,,,
06/12/2019 23.00,07/12/2019 00.00,455587.403,455.587403,0.911174806,,,,,,,,,
07/12/2019 00.00,07/12/2019 01.00,451367.17,451.36717,0.90273434,,,,,,,,,
07/12/2019 01.00,07/12/2019 02.00,443998.207,443.998207,0.887996414,,,,,,,,,
07/12/2019 02.00,07/12/2019 03.00,438758.288,438.758288,0.877516576,,,,,,,,,
07/12/2019 03.00,07/12/2019 04.00,434116.548,434.116548,0.868233096,,,,,,,,,
07/12/2019 04.00,07/12/2019 05.00,427251.389,427.251389,0.854502778,,,,,,,,,
07/12/2019 05.00,07/12/2019 06.00,418276.698,418.276698,0.836553396,,,,,,,,,
07/12/2019 06.00,07/12/2019 07.00,414376.49,414.37649,0.82875298,,,,,,,,,
07/12/2019 07.00,07/12/2019 08.00,460111.731,460.111731,0.920223462,,,,,,,,,
07/12/2019 08.00,07/12/2019 09.00,475295.781,475.295781,0.950591562,,,,,,,,,
07/12/2019 09.00,07/12/2019 10.00,475710.831,475.710831,0.951421662,,,,,,,,,
07/12/2019 10.00,07/12/2019 11.00,476930.997,476.930997,0.953861994,,,,,,,,,
07/12/2019 11.00,07/12/2019 12.00,479867.731,479.867731,0.959735462,,,,,,,,,
07/12/2019 12.00,07/12/2019 13.00,481154.343,481.154343,0.962308686,,,,,,,,,
07/12/2019 13.00,07/12/2019 14.00,475365.422,475.365422,0.950730844,,,,,,,,,
07/12/2019 14.00,07/12/2019 15.00,470827.575,470.827575,0.94165515,,,,,,,,,
07/12/2019 15.00,07/12/2019 16.00,468960.071,468.960071,0.937920142,,,,,,,,,
07/12/2019 16.00,07/12/2019 17.00,460108.914,460.108914,0.920217828,,,,,,,,,
07/12/2019 17.00,07/12/2019 18.00,437583.156,437.583156,0.875166312,,,,,,,,,
07/12/2019 18.00,07/12/2019 19.00,420144.437,420.144437,0.840288874,,,,,,,,,
07/12/2019 19.00,07/12/2019 20.00,393217.876,393.217876,0.786435752,,,,,,,,,
07/12/2019 20.00,07/12/2019 21.00,366166.722,366.166722,0.732333444,,,,,,,,,
07/12/2019 21.00,07/12/2019 22.00,333034.021,333.034021,0.666068042,,,,,,,,,
07/12/2019 22.00,07/12/2019 23.00,302714.777,302.714777,0.605429554,,,,,,,,,
07/12/2019 23.00,08/12/2019 00.00,283720.966,283.720966,0.567441932,,,,,,,,,
08/12/2019 00.00,08/12/2019 01.00,294170.071,294.170071,0.588340142,,,,,,,,,
08/12/2019 01.00,08/12/2019 02.00,347384.342,347.384342,0.694768684,,,,,,,,,
08/12/2019 02.00,08/12/2019 03.00,403041.407,403.041407,0.806082814,,,,,,,,,
08/12/2019 03.00,08/12/2019 04.00,433975.516,433.975516,0.867951032,,,,,,,,,
08/12/2019 04.00,08/12/2019 05.00,457879.699,457.879699,0.915759398,,,,,,,,,
08/12/2019 05.00,08/12/2019 06.00,479551.813,479.551813,0.959103626,,,,,,,,,
08/12/2019 06.00,08/12/2019 07.00,486392.694,486.392694,0.972785388,,,,,,,,,
08/12/2019 07.00,08/12/2019 08.00,491141.753,491.141753,0.982283506,,,,,,,,,
08/12/2019 08.00,08/12/2019 09.00,495065.132,495.065132,0.990130264,,,,,,,,,
08/12/2019 09.00,08/12/2019 10.00,490697.355,490.697355,0.98139471,,,,,,,,,
08/12/2019 10.00,08/12/2019 11.00,490760.688,490.760688,0.981521376,,,,,,,,,
08/12/2019 11.00,08/12/2019 12.00,493939.413,493.939413,0.987878826,,,,,,,,,
08/12/2019 12.00,08/12/2019 13.00,494910.823,494.910823,0.989821646,,,,,,,,,
08/12/2019 13.00,08/12/2019 14.00,489918.126,489.918126,0.979836252,,,,,,,,,
08/12/2019 14.00,08/12/2019 15.00,483722.774,483.722774,0.967445548,,,,,,,,,
08/12/2019 15.00,08/12/2019 16.00,474116.058,474.116058,0.948232116,,,,,,,,,
08/12/2019 16.00,08/12/2019 17.00,470438.645,470.438645,0.94087729,,,,,,,,,
08/12/2019 17.00,08/12/2019 18.00,471275.115,471.275115,0.94255023,,,,,,,,,
08/12/2019 18.00,08/12/2019 19.00,476435.885,476.435885,0.95287177,,,,,,,,,
08/12/2019 19.00,08/12/2019 20.00,482034.269,482.034269,0.964068538,,,,,,,,,
08/12/2019 20.00,08/12/2019 21.00,481592.181,481.592181,0.963184362,,,,,,,,,
08/12/2019 21.00,08/12/2019 22.00,480424.084,480.424084,0.960848168,,,,,,,,,
08/12/2019 22.00,08/12/2019 23.00,479636.878,479.636878,0.959273756,,,,,,,,,
08/12/2019 23.00,09/12/2019 00.00,478779.282,478.779282,0.957558564,,,,,,,,,
09/12/2019 00.00,09/12/2019 01.00,477399.519,477.399519,0.954799038,,,,,,,,,
09/12/2019 01.00,09/12/2019 02.00,476504.78,476.50478,0.95300956,,,,,,,,,
09/12/2019 02.00,09/12/2019 03.00,473325.716,473.325716,0.946651432,,,,,,,,,
09/12/2019 03.00,09/12/2019 04.00,470301.124,470.301124,0.940602248,,,,,,,,,
